Linz,LIWEST,818,iPrimus,288.92,0.47,70.80,106.1,16.27,26.3,0.4,2022-06-07,01:10:14.19,37.14,83909995-9e1f-4f52-a8f7-1358e1cc7b4b
Toronto; ON,Nexicom Inc.,826,iPrimus,288.18,0.63,94.11,132.0,14.81,25.9,0.0,2022-06-07,01:10:59.73,36.14,8716cfe3-c492-4ce2-819a-1d84284b5d2c
Valencia,EWINET,860,iPrimus,296.06,0.58,55.36,86.4,13.08,22.8,0.0,2022-06-07,01:12:21.31,36.09,6e5ed9fa-e19a-4600-a924-8aea2c072380
Lublin,VIP-Net,878,iPrimus,296.26,0.25,78.68,110.4,13.68,23.8,0.0,2022-06-07,01:13:21.20,36.49,29ee1cb4-4658-4d8a-b0cc-b8ae9a509fd3
Tallahassee; FL,Velocity Online,884,iPrimus,294.05,0.70,99.28,138.0,15.16,26.3,0.0,2022-06-07,01:14:04.07,36.06,b9825391-b262-4ba8-a23d-a43defa356a4
Morristown; TN,MUS FiberNET,897,iPrimus,268.63,0.53,63.06,101.2,16.61,29.2,0.0,2022-06-07,01:14:56.55,35.52,8e1a9eea-50eb-442f-a19b-502e0786532d
Forde,Enivest AS,899,iPrimus,333.01,0.20,81.65,118.3,14.89,25.1,0.0,2022-06-07,01:15:34.03,36.12,d8dd26ff-dde5-47d0-bb6b-bc42ca47e643
Buenos Aires,Telecentro,900,iPrimus,382.10,2.65,86.66,116.7,11.20,19.6,0.0,2022-06-07,01:16:11.51,37.48,72add93a-b30e-4020-86f9-056e3d880590
Springfield; MO,SpringNet,910,iPrimus,276.99,0.75,90.87,134.0,14.48,25.3,0.0,2022-06-07,01:16:59.40,35.77,e8dd267b-c5ba-4252-b0a5-0a8ddb87d4fb
Montréal; QC,Fibrenoire Internet,911,iPrimus,237.79,0.60,98.63,145.8,16.74,26.8,0.0,2022-06-07,01:17:35.08,35.68,d8e818db-1e49-4e77-9237-38d8ba2f4e33
Sergeant Bluff; IA,Long Lines Internet,937,iPrimus,274.70,0.37,97.89,136.0,12.08,21.2,0.0,2022-06-07,01:18:45.73,35.78,81942290-a34e-42f5-ae4a-0c4950aba1d3
Gaborone,Botswana Telecom,944,iPrimus,390.92,0.73,44.90,56.9,12.91,21.5,0.0,2022-06-07,01:19:33.09,39.2,cd425f56-de46-41b1-8a87-2a715fdb6378
Anchorage; AK,Alaska Communications,980,iPrimus,278.88,1.64,62.91,93.2,12.85,22.2,0.0,2022-06-07,01:20:57.92,36.04,91095e58-5b96-43ae-987c-3ed7621d2029
Secaucus; NJ,Interserver; inc,982,iPrimus,231.82,1.27,99.41,146.0,15.78,28.2,0.0,2022-06-07,01:21:34.63,35.35,f6f8f386-8db3-4dce-b848-58874bf29b9e
Banja Luka,m:tel,987,iPrimus,252.31,0.41,102.54,142.8,13.44,24.0,0.0,2022-06-07,01:22:16.10,36.06,a14a3f90-5735-40bd-a93d-45aa5c4c410b
Tyumen,Delta Telesystems,988,iPrimus,272.08,0.74,76.12,110.9,13.63,22.6,0.0,2022-06-07,01:22:54.29,38.19,f4816212-0cf9-4719-afd4-f2df849d535e
Koszalin,Telewizja Kablowa Koszalin Sp. z o.o.,994,iPrimus,296.63,0.35,90.11,119.4,15.98,27.0,0.0,2022-06-07,01:23:39.09,36.56,63d4aa00-60b2-457c-b39d-44acabce1fe5
Shadrinsk,Courier Plus ISP,995,iPrimus,330.53,0.68,63.21,87.5,10.73,18.0,0.0,2022-06-07,01:24:16.12,37.03,e760c5a5-a2ce-4ed0-aea9-47a6bfb97ee7
Lansing; MI,ACD.net,1005,iPrimus,285.05,0.94,13.59,15.8,14.04,25.0,0.0,2022-06-07,01:25:01.73,32.83,1de5c4be-5fd9-47a1-a76f-c7a36a274a5d
Bursa,DGN Teknoloji,1022,iPrimus,329.81,0.80,77.23,118.9,15.91,27.7,0.0,2022-06-07,01:26:01.09,36.8,079743dc-7355-4c08-985d-fd9324570295
La Paz,Nuevatel SA (VIVA),1053,iPrimus,323.96,0.30,90.54,129.7,16.53,21.1,0.0,2022-06-07,01:27:17.26,34.64,c1bb9699-f20b-4a3e-a829-5c019cfa6200
Kitchener; ON,Netflash Internet,1061,iPrimus,292.03,0.76,104.31,155.4,16.34,25.5,0.0,2022-06-07,01:28:03.79,36.3,ce5b679e-1dbc-4c78-8933-15d1a70e1b6e
Nablus,Paltel,1089,iPrimus,330.42,2.86,76.13,109.2,13.68,20.8,0.0,2022-06-07,01:29:17.49,36.73,3d391738-d8fe-4188-9f86-596aa850b8e8
Cheyenne; WY,Lunavi Organization,1101,iPrimus,197.72,1.39,87.69,132.9,16.44,22.2,0.4,2022-06-07,01:30:06.58,33.86,581f575a-f5e3-43ce-953d-0edbbb9d9e4b
Tver,Fast Link Ltd.,1111,iPrimus,259.03,0.47,81.52,118.0,14.84,26.3,0.0,2022-06-07,01:31:00.13,41.03,f9bd8bdd-b72a-4805-a03e-6f06f94e7fff
Minsk,MGTS,1119,iPrimus,342.72,0.62,93.47,128.9,15.37,26.2,0.0,2022-06-07,01:31:47.03,37.38,4e4eff21-3e0d-4ed0-a548-0b391ab09906
Colombo,Sri Lanka Telecom PLC,1131,iPrimus,132.73,0.80,104.87,174.0,17.94,31.5,0.0,2022-06-07,01:32:36.15,33.87,0b76f110-1702-4afa-85b1-4150467b662d
Izhevsk,Mark-ITT,1136,iPrimus,366.27,0.49,73.60,105.8,14.39,24.8,0.0,2022-06-07,01:33:18.76,37.2,373af766-bfa3-4ab9-8129-ce225cc0397b
Gaza,Paltel,1137,iPrimus,332.20,0.69,75.42,106.2,15.43,26.7,0.8,2022-06-07,01:33:55.20,36.44,0cd37d25-8d91-40d6-8d80-b532ba8877bf
Derry,Bluebox Broadband,1144,iPrimus,304.19,0.82,76.54,104.5,13.41,23.6,0.0,2022-06-07,01:34:39.99,36.23,3e2f1f7c-de08-46d0-bade-a1948740c1a5
Lebanon; OR,PEAK Internet,1159,iPrimus,250.60,0.38,97.58,146.6,12.74,22.2,0.0,2022-06-07,01:35:34.56,35.32,fe0c157a-5706-4aa3-8109-c9316ed5d63a
Accra,Vodafone Ghana,1160,iPrimus,400.61,0.41,75.96,104.1,11.49,19.8,0.0,2022-06-07,01:36:14.46,39.89,18f46b68-26da-466f-a1ff-babd7d21716b
Opole,Opole Univ of Technology,1165,iPrimus,338.14,0.76,79.41,109.7,14.68,25.1,0.0,2022-06-07,01:36:56.71,36.85,ca4599a7-5fbf-4f0c-bcce-0f0a8105362b
Makati,Globe Telecom,1169,iPrimus,137.15,0.84,105.72,172.1,16.78,20.3,0.0,2022-06-07,01:37:31.23,30.12,51abb28f-5667-4333-a806-60c43d92ade2
Villa Gobernador Galvez,Telvgg,1190,iPrimus,354.65,3.73,81.89,113.7,9.84,17.3,0.0,2022-06-07,01:38:36.29,37.2,d6312ceb-82a8-4df1-b46d-f353c0ed3275
Florianópolis,PoP-SC/RNP,1201,iPrimus,370.93,4.19,82.24,110.4,10.39,18.1,0.0,2022-06-07,01:39:27.12,37.03,05285e00-23d7-49cc-8094-a64547770e59
Lviv,Network-Lviv ISP,1204,iPrimus,326.09,0.48,83.38,124.4,14.51,18.1,0.4,2022-06-07,01:40:05.38,35.57,d368edbf-7344-4de4-acae-9ccaaaf025fc
Pittsburgh; PA,Comcast,1206,iPrimus,231.73,0.47,103.92,158.8,15.54,26.5,0.0,2022-06-07,01:40:41.79,35.03,a44d669f-859b-409a-8f5e-8b2a97d8a163
Cheboksary,Etherway,1215,iPrimus,249.31,0.88,84.84,121.4,14.83,26.1,0.0,2022-06-07,01:41:28.47,35.52,3ae34a8b-b5c1-4db7-9060-0c3670fc3243
Voronezh,Intercon JSC,1224,iPrimus,247.25,1.07,65.09,93.0,11.41,20.0,0.0,2022-06-07,01:42:14.31,35.04,d5da1c26-1c37-4759-a0bb-29e49e0c2bff
Makati City,Eastern Communications,1238,iPrimus,143.69,0.60,106.40,178.0,17.45,21.2,0.0,2022-06-07,01:43:03.00,30.74,5ffa9b4b-e4e4-4fea-a80c-a3ac027c5cc0
Sydney; NS,Seaside Communications,1245,iPrimus,253.34,0.25,87.87,138.8,13.96,24.1,0.0,2022-06-07,01:43:46.57,35.42,8da8e0f4-017c-44e2-bdd1-f7b67207aa4e
Lisboa,NOS,1249,iPrimus,339.54,0.80,82.74,127.7,15.40,26.2,0.0,2022-06-07,01:44:27.47,36.83,3e4e6415-22ed-4c4f-b43e-f792602dab33
Trondheim,ITsjefen AS,1252,iPrimus,329.04,0.60,80.84,116.3,12.98,22.5,0.0,2022-06-07,01:45:09.23,39.08,c450bb25-894a-4b67-b1d1-2b7fea361df9
Bixby; OK,BTC Broadband,1260,iPrimus,218.93,2.40,79.85,122.8,14.53,25.4,0.0,2022-06-07,01:45:54.15,35.09,8dc14630-fe44-4b0f-9c98-68236260afdb
Kuwait City,FAST Telecommunication Co,1266,iPrimus,196.14,0.46,42.10,64.1,16.63,29.4,0.0,2022-06-07,01:46:37.10,35.0,47974198-89f3-48e7-83fc-2ae405c72ca7
Riga,Tet,1268,iPrimus,305.35,1.30,98.92,136.2,14.91,26.0,0.0,2022-06-07,01:47:14.89,36.42,ec22327d-e225-40f8-b90e-81eab497983e
Cape Town,Openserve,1270,iPrimus,329.96,0.41,93.39,130.0,12.11,21.3,0.0,2022-06-07,01:47:53.44,37.19,a586285a-c99c-47f7-8125-9d0570ca8960
Luhansk,LDS,1274,iPrimus,313.76,0.33,77.65,104.2,15.14,26.0,0.0,2022-06-07,01:48:33.82,35.94,d4038d7a-c6bd-485a-8062-4f17ee54ba69
Nis,Exe Net d.o.o.,1281,iPrimus,305.95,0.45,84.00,110.2,14.53,25.0,0.0,2022-06-07,01:49:18.58,36.28,603363a7-935e-478d-babc-09cd1671cb99
Pretoria,Vodacom Business,1284,iPrimus,379.59,0.42,33.03,52.0,12.72,21.9,0.0,2022-06-07,01:49:59.51,38.23,96b82558-3e82-49f2-aa75-e3f57945de86
Durban,Vodacom Business,1285,iPrimus,382.73,0.42,61.69,84.7,13.69,23.6,0.0,2022-06-07,01:50:37.73,38.23,9ef75040-2a41-435e-b443-05c260355f57
Ramallah,Paltel,1294,iPrimus,328.47,1.21,89.59,126.3,13.27,22.9,0.0,2022-06-07,01:51:25.02,36.47,0cc8c2a8-e057-4543-9a0a-ae489099e581
Tampa; FL,Rapid Systems,1296,iPrimus,246.99,0.63,87.31,139.4,16.39,29.2,0.0,2022-06-07,01:52:01.79,35.39,06e089fd-3d2e-4b16-b08f-849dbabbea6d
Toledo; OH,Amplex,1298,iPrimus,290.56,0.99,95.13,133.5,16.94,25.8,0.0,2022-06-07,01:52:38.89,35.73,f0817bf2-9a44-4ecf-9993-2225810615e5
Kingston; ON,WTC Communications,1300,iPrimus,295.80,0.20,97.69,139.6,11.62,20.2,0.0,2022-06-07,01:53:16.59,36.35,94ee2bed-3b50-4a02-bd06-46dab6965056
Belgrade,Serbia BroadBand,1301,iPrimus,297.11,0.98,94.83,125.8,11.51,20.4,0.0,2022-06-07,01:53:52.73,36.14,2e1fafa9-5651-4527-8eee-9098690f0b39
Vilnius,Telia Lietuva; AB,1302,iPrimus,335.06,0.82,89.92,128.5,11.86,21.0,0.0,2022-06-07,01:54:29.67,36.94,45e2ce90-df1e-4623-b518-2cd4ab8438e8
Songkhla Province,Prince of Songkla Univ,1304,iPrimus,132.40,1.02,86.98,113.4,16.86,28.9,0.0,2022-06-07,01:55:03.04,31.6,9865ed01-6c99-4dab-b714-ee77f233c2c2
Trang Province,Computer Center; Prince of Songkla University,1308,iPrimus,135.17,1.30,100.75,176.8,17.39,20.1,0.0,2022-06-07,01:55:37.79,30.32,c792eceb-1060-4e58-b83a-558c003bbfca
Clifford; ON,Wightman,1317,iPrimus,235.03,1.39,79.40,121.6,11.45,20.2,0.0,2022-06-07,01:56:24.71,34.5,eff0e0b5-e9d0-49e8-9143-837fda3fa122
Limeira,Network Telecomunicações,1318,iPrimus,394.45,10.51,54.07,77.6,10.72,19.0,0.8,2022-06-07,01:57:02.31,37.6,6f7c7d2e-b1dc-41bf-8855-6ff51d1bd253
Ancona,FASTnet S.p.A.,1324,iPrimus,305.79,0.60,66.39,90.6,14.86,25.8,0.0,2022-06-07,01:57:46.30,36.87,e1e9dbac-4e71-4f04-afbd-ba09c287d10d
Kazan,Tattelecom,1325,iPrimus,248.43,0.84,98.31,139.8,16.12,23.2,0.0,2022-06-07,01:58:21.05,34.74,92d3cbe5-91c5-4c63-b7d8-930ce484ad88
Ulm,SWU TeleNet GmbH,1338,iPrimus,297.28,0.37,92.85,131.8,15.68,26.7,0.0,2022-06-07,01:59:14.87,35.79,b8d19162-c30e-48b7-9365-2d53c2dd705e
Sarajevo,BH Telecom,1341,iPrimus,291.60,0.74,92.98,130.3,14.85,26.2,0.0,2022-06-07,01:59:53.61,36.07,604313b3-72a6-4974-9b25-960221557acc
Hays; KS,Fort Hays State Univ,1345,iPrimus,219.82,0.80,91.01,144.7,14.71,24.6,0.0,2022-06-07,02:00:33.77,35.71,7db7dce1-c5a6-4cc7-aa24-013d12649498
Riga,AS Balticom,1348,iPrimus,303.01,1.71,91.35,119.5,12.20,20.2,1.2,2022-06-07,02:01:12.64,35.76,6b50b4de-deaf-40eb-94bd-0028bfaecd3a
Omsk,Omsk-IX,1351,iPrimus,321.99,0.69,78.07,110.2,11.12,18.7,0.0,2022-06-07,02:01:52.20,36.49,f2e442ee-c7a2-4f87-bca5-e654582f7f34
Kaliningrad,Tis-Dialog,1352,iPrimus,282.28,2.09,67.93,87.1,11.05,19.4,0.0,2022-06-07,02:02:28.69,36.5,3eea6413-51ce-4450-8a49-81c518e85a81
Volgograd,Modern Comm Technologies,1357,iPrimus,367.69,5.55,80.63,113.5,14.14,17.3,0.0,2022-06-07,02:03:08.81,34.36,006cf010-3315-474d-b4f8-ecf6e46889a5
Luxembourg,POST Luxembourg,1360,iPrimus,329.86,0.99,79.35,119.0,14.54,25.2,0.0,2022-06-07,02:03:48.78,37.29,79ea1624-d228-4d4e-87bb-359b53de22c6
Brno,Vodafone CZ,1363,iPrimus,326.75,0.69,70.75,111.9,13.39,20.6,0.0,2022-06-07,02:04:29.01,37.52,c7dd26ca-b039-444c-920c-8f14929c12da
Balikpapan,PT. Telekomunikasi Indonesia,1369,iPrimus,122.13,0.74,103.53,169.6,17.75,25.0,0.0,2022-06-07,02:05:08.30,31.83,50dfc94e-8539-43d7-81bb-360b41ca5f36
Banjarmasin,PT. Telekomunikasi Indonesia,1370,iPrimus,114.40,0.84,106.31,175.8,16.33,15.4,0.4,2022-06-07,02:05:36.24,27.94,0cd3723b-4d75-45e1-95d0-7792ad3d7dd4
Batam,PT Telekomunikasi Indonesia,1371,iPrimus,93.84,1.24,104.26,144.2,17.84,25.4,0.0,2022-06-07,02:06:06.34,30.1,c8d1915b-0db4-40d6-bbb9-71ef9b5e036d
Semarang,PT. Telekomunikasi Indonesia,1372,iPrimus,117.57,1.02,105.52,180.9,17.51,31.7,0.0,2022-06-07,02:06:39.70,33.36,800c9466-d216-4e01-8ade-419dca7fa266
Klaipeda,Telia Lietuva; AB,1385,iPrimus,332.65,0.84,81.80,108.7,13.15,15.1,0.0,2022-06-07,02:07:30.40,33.81,98b9e3cf-3937-4511-b156-415f247ed199
Daugavpils,DauTKom TV,1399,iPrimus,298.76,1.81,90.43,128.5,11.97,21.2,0.0,2022-06-07,02:08:24.34,35.7,5eeca6b4-ee1c-462d-bbed-443828bf97e4
Riyadh,Mobily,1402,iPrimus,291.23,1.03,92.95,126.7,14.30,24.8,0.0,2022-06-07,02:09:04.14,37.08,37974358-b37f-496b-8dc5-1a61d8819041
Cody; WY,TCT,1416,iPrimus,213.86,0.66,91.27,149.6,16.26,29.0,0.0,2022-06-07,02:09:57.62,34.78,3e6464e7-6729-425e-9237-0e938f2cc67c
Kremenchuk,ZeusNet ISP,1419,iPrimus,311.33,0.43,104.79,143.7,12.29,20.8,0.0,2022-06-07,02:10:36.81,36.15,86e26621-ccad-459b-b724-a95185bf1039
War; WV,OTT Communications,1421,iPrimus,237.29,1.19,72.67,116.6,16.62,21.5,0.0,2022-06-07,02:11:11.28,33.09,e3bc43ac-64ee-4676-8f8e-652cbae0661d
Male,Raajje Online,1428,iPrimus,143.75,2.52,106.06,174.3,13.78,16.1,0.0,2022-06-07,02:11:50.55,30.81,1583a7fa-4292-41b6-978e-cea71f6c0b47
Tirana,ALBtelecom sh.a.,1430,iPrimus,315.65,0.81,74.47,106.7,12.72,22.2,0.0,2022-06-07,02:12:28.91,36.64,4397b46a-a17b-433c-9d16-697f94db8b7d
Milan,CWNET,1434,iPrimus,277.59,0.42,101.12,140.0,15.15,26.4,0.0,2022-06-07,02:13:08.82,35.87,ab39442e-2d5f-4a56-a3a4-97e8efb05531
Kaunas,Telia Lietuva; AB,1437,iPrimus,335.29,0.73,70.23,97.1,14.06,23.7,0.0,2022-06-07,02:13:48.60,37.09,26ac508a-e7c6-4102-8d49-80e1e20a2440
Johannesburg,Vodacom,1440,iPrimus,378.99,1.22,40.22,59.4,12.17,21.1,0.0,2022-06-07,02:14:28.59,37.27,d87b0e48-4297-4a3a-abf4-60fc8ba163d5
Idaho Falls; ID,Syringa Networks,1442,iPrimus,198.06,0.31,90.99,145.2,15.99,28.8,0.0,2022-06-07,02:15:05.91,35.97,1dbfb496-da3d-424b-8587-098b3dc824a0
Harold; KY,Inter Mountain Cable,1443,iPrimus,316.74,0.83,75.06,104.9,13.83,23.1,0.0,2022-06-07,02:15:43.30,37.38,eeb95315-a929-4fc6-814d-cf87dccbbbd3
Klamath Falls; OR,FireServe; LLC,1446,iPrimus,203.28,0.50,83.10,116.1,11.07,12.5,0.4,2022-06-07,02:16:18.57,32.52,2e22f892-cf7a-4c29-83e5-86de50bf6a4a
Petersburg; MI,D&P Communications,1450,iPrimus,288.89,1.28,72.06,95.1,15.45,26.3,0.0,2022-06-07,02:16:59.30,36.71,e84f7cc2-98fa-4318-8ad6-2fd75f777bef
Phnom Penh,WiCAM ISP,1452,iPrimus,135.96,0.51,107.02,181.2,17.23,25.7,0.0,2022-06-07,02:17:33.50,32.82,2812150a-60a6-4c9c-bd14-ed07a7973d59
Boise; ID,Syringa Networks,1456,iPrimus,193.13,0.54,103.34,162.0,17.15,29.9,0.0,2022-06-07,02:18:13.85,35.54,250de6e4-fab1-4658-9d69-0741b96f8aab
Asunción,Telecel SA,1480,iPrimus,370.55,0.72,32.34,47.5,12.70,21.9,0.0,2022-06-07,02:19:23.99,37.4,31e6ca76-a555-446c-9873-66d6866e73c1
Turin,BBBell S.p.A.,1486,iPrimus,279.37,1.16,80.23,133.4,14.10,24.0,0.0,2022-06-07,02:20:07.07,35.97,f98cde0c-8514-423f-b0ee-9d710d8c83a9
Kremenchuk,Satellite ISP,1488,iPrimus,370.99,0.58,90.67,121.0,14.11,24.4,0.0,2022-06-07,02:20:52.23,43.82,b5dd4a8d-0bc0-4cb5-a6fa-1c5b857860cc
Cape Town,Vodacom,1491,iPrimus,375.85,0.54,65.60,87.3,13.94,23.9,0.0,2022-06-07,02:21:33.52,38.17,48043392-d277-4f80-b039-fdda0a47920d
Winnipeg; MB,Voyageur Internet,1493,iPrimus,224.14,0.42,62.39,91.3,16.55,29.2,0.0,2022-06-07,02:22:09.90,35.02,c5fd8a09-a796-454a-a68b-69fce7e6c444
Voronezh,Kvant-Telecom,1497,iPrimus,358.05,3.45,54.35,80.5,8.91,15.6,0.0,2022-06-07,02:22:53.35,38.64,f1dcc30c-095e-4b05-874f-334b47c52e2e
Saskatoon; SK,BlackSun Inc.,1502,iPrimus,226.44,1.08,100.98,143.0,15.28,27.1,0.0,2022-06-07,02:23:34.09,35.02,c0c2070f-fdb7-4040-a499-305ad129a6a1
Aleysk,Dianet,1527,iPrimus,344.07,1.31,6.56,8.8,11.48,19.9,0.0,2022-06-07,02:24:44.87,36.92,e4084b45-325d-493b-b3f6-ed8ac422811d
Tiraspol,JSC Interdnestrcom,1528,iPrimus,362.93,0.32,67.56,88.8,12.34,21.3,0.0,2022-06-07,02:25:22.71,37.84,71ad03eb-80dd-4e7c-8b66-ee5471267aaf
Canterbury,Cloud Space UK,1531,iPrimus,303.92,1.89,19.58,24.3,13.22,23.1,0.5,2022-06-07,02:26:00.36,34.94,18fe55a4-c69a-4af5-a009-81344d65660f
Zarinsk,Dianet,1535,iPrimus,345.34,0.22,9.17,12.6,11.77,20.3,0.0,2022-06-07,02:26:41.71,36.92,61ec27c5-02d6-4203-a063-9562bc787cf7
Hong Kong,STC,1536,iPrimus,159.41,0.72,100.47,150.6,16.23,27.9,0.0,2022-06-07,02:27:16.48,34.77,e54ab7b4-6557-4ee7-9262-c03905ca44b8
Biysk,Dianet,1549,iPrimus,340.97,0.75,5.62,8.0,12.54,21.7,0.0,2022-06-07,02:28:09.52,36.85,d805fd58-e9f6-4c1c-8ecc-50aae516ea7b
Lutin,Sigmasoft,1570,iPrimus,355.73,0.79,75.57,103.5,8.90,15.7,0.0,2022-06-07,02:29:15.92,37.08,5d47b38b-843b-418e-a24f-de64a81e7823
Kingston,Digicel Jamaica,1576,iPrimus,291.84,0.80,100.99,156.7,14.62,25.0,0.0,2022-06-07,02:29:59.30,36.28,9d3d9047-fa0a-4c56-ba2f-79c19447191f
Sioux Center; IA,Premier Communications,1582,iPrimus,286.40,0.47,79.75,115.7,14.68,25.9,0.0,2022-06-07,02:30:42.28,35.84,e8b9e003-3a6e-4a47-9841-c945b6b469ca
Mielec,WDM Sp. z o.o.,1590,iPrimus,295.38,1.01,97.69,138.2,12.66,21.4,0.0,2022-06-07,02:31:28.44,36.41,a3d568bd-646c-402f-972a-2cff90d27f54
Brisbane,Optus,1594,iPrimus,34.50,0.61,104.63,114.3,18.26,19.1,0.0,2022-06-07,02:31:55.68,23.2,2e96eb1d-df39-4bf0-b201-785648ce95a9
Kolomyia,KBAHT-II,1607,iPrimus,262.68,0.44,65.15,98.9,7.49,9.6,0.0,2022-06-07,02:32:51.11,37.95,e0d39cb1-5ebf-43b4-a771-bd2c4ee87cf0
Johannesburg,Cell C,1620,iPrimus,380.28,0.53,48.88,68.2,12.98,22.5,0.0,2022-06-07,02:33:45.50,37.97,15189fe1-7531-4887-b88c-f8db689e1dfb
State College; PA,Getwireless.net,1624,iPrimus,240.26,0.60,81.80,113.6,15.91,26.7,0.0,2022-06-07,02:34:25.44,35.89,84104fdc-b7dc-4e81-a8fb-d0bcf0faf263
Brasília,NWI Internet Telecom,1625,iPrimus,353.54,2.34,67.31,94.6,14.88,25.5,0.0,2022-06-07,02:35:03.18,37.74,2bf5d8d6-1742-43f9-abf5-624e5866aad7
Pyatigorsk,POST Ltd,1644,iPrimus,331.85,0.60,61.47,83.3,10.82,14.8,0.0,2022-06-07,02:36:04.26,35.77,6ea46f1e-30f1-4259-83ac-4f39d3175ed6
