Voyageur Internet - Winnipeg; MB,1493,iPrimus,223.96,0.72,51.71,80.5,16.37,28.9,0.0,2022-06-06,03:26:45.44,34.74,https://www.speedtest.net/result/c/b83b724f-fe70-47cf-8407-6971af7ed6f9
Kvant-Telecom - Voronezh,1497,iPrimus,351.64,1.04,68.40,93.4,9.42,16.2,0.0,2022-06-06,03:27:29.61,39.16,https://www.speedtest.net/result/c/b283ce20-b0ba-4f74-84e4-7078e732bf86
BlackSun Inc. - Saskatoon; SK,1502,iPrimus,229.35,0.85,74.49,121.1,15.57,27.3,0.0,2022-06-06,03:28:11.48,35.49,https://www.speedtest.net/result/c/f35ad7d5-2c48-4744-ba51-6ce1efd14be9
Dianet - Aleysk,1527,iPrimus,353.30,2.75,3.26,5.3,11.79,20.4,0.0,2022-06-06,03:29:22.77,36.96,https://www.speedtest.net/result/c/19f98822-f5c7-45db-9e1b-c7968d4c05a6
JSC Interdnestrcom - Tiraspol,1528,iPrimus,372.39,1.97,85.78,113.7,11.29,19.5,0.0,2022-06-06,03:30:01.08,37.31,https://www.speedtest.net/result/c/282e71b4-beae-4537-8d1f-b181ca9fb0d6
Cloud Space UK - Canterbury,1531,iPrimus,305.09,2.90,18.62,28.5,12.27,21.5,1.3,2022-06-06,03:30:41.08,36.28,https://www.speedtest.net/result/c/96619dfb-fc90-430b-93f1-11f7c428ce71
Dianet - Zarinsk,1535,iPrimus,345.68,1.40,11.16,14.6,11.39,19.8,0.0,2022-06-06,03:31:23.35,36.85,https://www.speedtest.net/result/c/0a4f5663-c443-46a3-a47c-c47f4e2d5d24
STC - Hong Kong,1536,iPrimus,159.80,0.94,105.31,167.6,17.07,26.5,0.0,2022-06-06,03:31:57.92,33.55,https://www.speedtest.net/result/c/a0593388-3c8c-407c-87b6-582116cd376c
Dianet - Biysk,1549,iPrimus,347.16,1.03,2.04,3.3,13.07,22.3,0.0,2022-06-06,03:32:51.86,36.88,https://www.speedtest.net/result/c/158ae3a3-3a17-49f9-b256-f08b3b1feeea
Sigmasoft - Lutin,1570,iPrimus,352.18,0.42,42.67,59.6,10.16,17.8,0.0,2022-06-06,03:33:57.28,37.27,https://www.speedtest.net/result/c/6ce2f3d8-1ddf-4f2e-b766-014db41471e9
Digicel Jamaica - Kingston,1576,iPrimus,290.49,0.90,104.70,154.5,14.96,26.4,0.0,2022-06-06,03:34:41.49,36.1,https://www.speedtest.net/result/c/3d59d6b3-7e6d-4502-bffd-1c56924f0bf6
Premier Communications - Sioux Center; IA,1582,iPrimus,286.45,0.31,84.56,116.3,15.01,26.3,0.0,2022-06-06,03:35:26.24,35.89,https://www.speedtest.net/result/c/839f947b-bc7c-4280-be81-cafa88b6b913
WDM Sp. z o.o. - Mielec,1590,iPrimus,295.33,1.93,93.47,131.4,13.62,23.2,0.0,2022-06-06,03:36:12.90,36.21,https://www.speedtest.net/result/c/ed0b0ec0-2a87-4562-a4c9-48c458bb8313
Optus - Brisbane,1594,iPrimus,34.81,0.57,106.41,121.1,18.18,21.2,0.0,2022-06-06,03:36:41.63,23.65,https://www.speedtest.net/result/c/da8f8c99-7cb0-436a-83b6-ed84cc67a84b
KBAHT-II - Kolomyia,1607,iPrimus,263.23,0.65,63.85,96.5,7.56,9.5,0.0,2022-06-06,03:37:32.03,32.91,https://www.speedtest.net/result/c/36aba4fb-5e56-4816-99f7-7a645187a8d8
Cell C - Johannesburg,1620,iPrimus,382.05,1.24,71.75,100.3,12.19,21.1,0.4,2022-06-06,03:38:27.03,37.97,https://www.speedtest.net/result/c/245ae788-5cf6-4c7f-8987-f9defcfdf2b7
Getwireless.net - State College; PA,1624,iPrimus,240.37,0.26,103.80,158.7,14.49,19.9,0.0,2022-06-06,03:39:05.52,33.43,https://www.speedtest.net/result/c/13882ae5-0350-48ca-804b-799f2ca7209b
NWI Internet Telecom - Brasília,1625,iPrimus,359.96,0.18,69.01,97.2,11.36,19.8,0.0,2022-06-06,03:39:44.98,38.45,https://www.speedtest.net/result/c/bc6ac489-1b2c-435b-bf40-3ba2f0204dc2
POST Ltd - Pyatigorsk,1644,iPrimus,338.74,0.31,92.25,121.9,11.13,19.7,0.0,2022-06-06,03:40:50.66,39.46,https://www.speedtest.net/result/c/dfb2d231-c9b8-4c95-95ff-e696e2e6b672
CERTTO TELECOM - Cascavel,1657,iPrimus,365.04,0.47,43.16,61.2,13.53,23.4,0.0,2022-06-06,03:41:45.22,37.03,https://www.speedtest.net/result/c/111daf43-6458-439f-8455-35574d546fba
Cal-Ore Communications - Dorris; CA,1663,iPrimus,191.22,1.11,90.85,144.6,15.98,18.6,0.0,2022-06-06,03:42:24.33,31.01,https://www.speedtest.net/result/c/0f1d3884-261f-4220-a6a3-8129ad96a7bc
GO P.L.C. - Marsa,1665,iPrimus,349.96,1.47,71.03,98.5,14.31,24.3,0.0,2022-06-06,03:43:04.38,37.69,https://www.speedtest.net/result/c/8cea3120-fcc1-4083-89d0-cd0d36189147
du - Umm Al Quwain,1674,iPrimus,267.71,0.81,101.69,147.8,16.28,28.5,0.0,2022-06-06,03:43:52.13,36.05,https://www.speedtest.net/result/c/b80aa1cf-fa9a-4ef9-9abd-4eb8db4efcfb
Custodian DataCentre - Maidstone,1675,iPrimus,304.52,0.59,95.03,133.9,11.87,20.1,0.0,2022-06-06,03:44:29.40,36.26,https://www.speedtest.net/result/c/2f25c2d5-1a5d-487d-bd52-898c2cb16961
Adamo - Madrid,1680,iPrimus,315.89,0.93,97.65,134.9,11.50,19.7,0.0,2022-06-06,03:45:13.03,36.45,https://www.speedtest.net/result/c/14dd6046-6178-404c-b363-44a1c8a757bc
INFINITUM - Querétaro,1682,iPrimus,317.24,0.64,94.14,122.3,13.10,23.0,0.0,2022-06-06,03:45:52.45,37.07,https://www.speedtest.net/result/c/3fcbb88a-e6e7-4781-9cbc-a91928b2389f
Prodigi Technology Services Limited - Auckland,1684,iPrimus,49.94,0.88,105.58,139.2,18.11,22.6,0.0,2022-06-06,03:46:21.91,26.75,https://www.speedtest.net/result/c/34fe32cc-cd2c-43c5-aad0-f25a47086b1d
Epic Communications Ltd. - Birkirkara,1686,iPrimus,353.92,0.86,46.37,63.5,11.16,19.4,0.0,2022-06-06,03:47:01.72,37.05,https://www.speedtest.net/result/c/bc6854b6-a791-4f7a-80b0-3677fa7d3017
du - Abu Dhabi,1692,iPrimus,279.35,0.55,100.95,131.8,16.43,27.1,0.0,2022-06-06,03:47:46.21,36.72,https://www.speedtest.net/result/c/910cedb4-853e-45b0-b660-c0928b1a0f94
Adamo - Barcelona,1695,iPrimus,321.35,1.77,70.42,100.3,15.19,25.1,0.0,2022-06-06,03:48:25.99,36.08,https://www.speedtest.net/result/c/33d4ced2-eff5-451a-a889-6f5dd1385475
Yettel Hungary - Budapest,1697,iPrimus,323.77,1.52,68.26,93.0,12.25,20.9,0.0,2022-06-06,03:49:05.67,37.32,https://www.speedtest.net/result/c/87b89abf-8084-4adb-be11-87d2c247ff30
Yes 5G - Kuala Lumpur,1701,iPrimus,101.59,0.73,105.90,152.0,17.70,27.2,0.0,2022-06-06,03:49:42.74,31.66,https://www.speedtest.net/result/c/1e1e1456-e5ff-4de0-9f6e-04ea3462e5c4
CityLink Ltd - Petrozavodsk,1712,iPrimus,341.26,1.40,78.74,113.5,2.49,2.3,0.0,2022-06-06,03:50:28.29,30.82,https://www.speedtest.net/result/c/3afb1873-748b-4e35-9a6d-74a518fe8071
OmanTel - Muscat,1717,iPrimus,362.02,1.22,68.32,94.3,15.46,25.0,0.0,2022-06-06,03:51:12.10,37.47,https://www.speedtest.net/result/c/f2cc9241-0949-4b3d-8308-db7358a5236c
Systel - Katowice,1721,iPrimus,298.62,0.24,100.99,144.3,13.87,23.5,0.0,2022-06-06,03:51:56.71,39.19,https://www.speedtest.net/result/c/9cf7a266-ca54-4112-b83b-b6f4d96a174f
CityNet - Zaporizhzhya,1724,iPrimus,272.19,1.18,75.01,116.7,9.58,11.9,58.7,2022-06-06,03:52:36.66,35.84,https://www.speedtest.net/result/c/4b56e782-bba2-4358-bd1a-8859b41a6ca3
GRNET - Athens,1727,iPrimus,309.86,0.34,94.87,132.8,13.88,24.4,0.0,2022-06-06,03:53:17.20,36.83,https://www.speedtest.net/result/c/1efc6018-42a4-4acd-849e-f70b404a9092
Penki Kontinentai - Vilnius,1728,iPrimus,296.52,1.46,84.77,117.4,13.12,23.0,0.0,2022-06-06,03:53:54.49,36.28,https://www.speedtest.net/result/c/a328007c-b53c-47df-9ee6-4daaa9a5f9b2
inq. Digital Malawi 2 - Lilongwe,1729,iPrimus,369.27,1.00,19.79,28.6,8.20,10.3,0.0,2022-06-06,03:54:31.54,36.03,https://www.speedtest.net/result/c/2512c302-9569-4c04-9f98-a7ab63dff357
Mobily - Jeddah,1733,iPrimus,301.96,0.59,102.91,149.5,16.20,23.9,0.0,2022-06-06,03:55:12.88,35.92,https://www.speedtest.net/result/c/5aa7b6ac-c1ee-422a-b21b-8053deb96fd7
Mobily - Dammam,1734,iPrimus,300.53,0.34,110.07,158.2,12.89,23.0,0.0,2022-06-06,03:55:50.22,36.34,https://www.speedtest.net/result/c/0699558b-f6d9-4898-8f9c-fccc3db08f29
Reliance Connects - Estacada; OR,1744,iPrimus,193.43,0.61,104.09,170.5,16.89,21.3,0.0,2022-06-06,03:56:35.66,32.47,https://www.speedtest.net/result/c/49bfb8fd-a3ce-4d50-b98c-03002101d7e9
Solcon Internetdiensten B.V. - Dronten,1747,iPrimus,312.83,2.42,83.88,120.0,9.89,17.6,0.0,2022-06-06,03:57:16.07,36.73,https://www.speedtest.net/result/c/90e1d5c1-a79e-44eb-b7f4-7edd6f1ae965
Vodafone Albania - Tirana,1755,iPrimus,348.11,8.77,18.91,29.7,13.80,24.4,0.0,2022-06-06,03:58:03.24,36.82,https://www.speedtest.net/result/c/f20cbefc-f211-46ac-8978-36a140588a1f
Vodafone IE - Dublin,1756,iPrimus,292.85,0.63,59.93,77.4,15.75,25.6,0.0,2022-06-06,03:58:40.74,36.49,https://www.speedtest.net/result/c/72a73b41-2b2f-46cf-aecf-9b29ad825157
Comcast - Nashville; TN,1764,iPrimus,231.58,0.91,95.07,148.3,14.36,18.5,0.0,2022-06-06,04:00:00.74,32.89,https://www.speedtest.net/result/c/0bcd8ae9-8d45-4e24-b8d0-e24badfdf3e9
Comcast - Pima; AZ,1768,iPrimus,190.47,2.31,98.82,159.3,14.64,26.1,0.0,2022-06-06,04:00:41.03,34.44,https://www.speedtest.net/result/c/6dbbff52-5a12-4e3e-b081-26f3ecd34784
Comcast - Plainfield; NJ,1769,iPrimus,237.80,0.23,87.32,123.0,15.59,27.8,0.0,2022-06-06,04:01:17.23,35.19,https://www.speedtest.net/result/c/b20071a1-c2f9-49c7-aa44-46cff713cf06
Comcast - Richmond; VA,1770,iPrimus,230.33,0.45,93.35,130.8,8.35,8.3,0.0,2022-06-06,04:01:48.30,30.06,https://www.speedtest.net/result/c/67cfb467-bf41-4aed-b0f4-b00577132380
Comcast - Jacksonville; FL,1771,iPrimus,235.35,0.60,95.93,142.1,15.88,28.1,0.0,2022-06-06,04:02:24.38,35.07,https://www.speedtest.net/result/c/2cab7c32-d188-4fe7-8789-850e23e14c2b
Comcast - Augusta; GA,1772,iPrimus,232.46,0.82,103.65,165.7,16.28,29.1,0.0,2022-06-06,04:03:00.37,34.98,https://www.speedtest.net/result/c/c6eb52dd-cdd3-4f9d-b0a7-b8e7d8716434
Comcast - Albuquerque; NM,1773,iPrimus,202.41,1.26,105.98,163.6,16.27,28.9,0.0,2022-06-06,04:03:39.19,37.8,https://www.speedtest.net/result/c/0c2b8bdd-7654-4c21-b22f-7321c5cb8b10
Comcast - Boston; MA,1774,iPrimus,235.96,0.61,98.32,140.0,15.79,28.1,0.0,2022-06-06,04:04:15.32,35.12,https://www.speedtest.net/result/c/a6839f8d-1b7c-4541-a87f-37a10c5dddb1
Comcast - Chicago; IL,1776,iPrimus,219.02,0.44,99.26,159.2,15.84,25.8,0.0,2022-06-06,04:04:52.94,35.26,https://www.speedtest.net/result/c/b7a55721-98da-49e0-8b67-661869514a1c
Comcast - Detroit; MI,1778,iPrimus,226.79,0.75,99.82,147.6,16.33,28.8,0.0,2022-06-06,04:05:30.46,35.16,https://www.speedtest.net/result/c/ef158e6c-2108-465a-baf8-cce1e04e8821
Comcast - Miami; FL,1779,iPrimus,238.59,0.53,95.83,134.5,15.88,28.0,0.0,2022-06-06,04:06:06.66,35.18,https://www.speedtest.net/result/c/1e227cfb-2029-4838-a721-db63d2102838
Comcast - Portland; OR,1780,iPrimus,190.46,1.08,100.73,151.0,16.80,29.7,0.0,2022-06-06,04:06:42.09,34.43,https://www.speedtest.net/result/c/60283a68-417a-4c80-8119-fe1547a011fc
Comcast - Salt Lake City; UT,1781,iPrimus,197.33,0.82,102.24,157.0,17.22,31.0,0.0,2022-06-06,04:07:18.07,34.97,https://www.speedtest.net/result/c/14bcbdd7-ec30-4bf1-93a9-3e3867a2d2f9
Comcast - San Francisco; CA,1783,iPrimus,173.25,1.13,100.62,163.8,16.44,29.3,0.0,2022-06-06,04:07:54.01,33.58,https://www.speedtest.net/result/c/d686e0e0-85b8-4894-9e7d-de2fe7c4c6dd
Smart Communications - Davao City,1785,iPrimus,173.13,0.88,101.32,163.8,16.14,28.5,0.0,2022-06-06,04:08:30.59,34.18,https://www.speedtest.net/result/c/be39847e-cd0c-4232-8dfe-b28a143d5370
Metfone - Phnom Penh,1788,iPrimus,144.11,0.55,101.63,174.1,1.08,1.9,2.1,2022-06-06,04:09:07.80,33.53,https://www.speedtest.net/result/c/909b1c8c-0157-4e54-b0af-d8dc94c245ce
Axtel - Monterrey,1793,iPrimus,297.78,0.67,82.83,115.1,14.07,24.8,0.0,2022-06-06,04:09:50.43,35.85,https://www.speedtest.net/result/c/69937cdf-0890-41c3-a8f8-e6c0d0f36473
OJSC.MTS - Nyagan,1809,iPrimus,339.18,0.25,58.71,83.4,8.96,15.1,0.0,2022-06-06,04:10:52.10,39.89,https://www.speedtest.net/result/c/48d772cd-a301-4c5e-a19b-59c99c3e5024
Mweb - Johannesburg,1817,iPrimus,274.18,1.22,86.69,119.3,13.34,23.5,0.0,2022-06-06,04:11:38.90,36.07,https://www.speedtest.net/result/c/f158fe40-4849-402c-ab83-45bc046d076c
JSC Zap-Sib TransTeleCom - Novokuznetsk,1831,iPrimus,392.65,0.93,32.86,38.8,13.59,22.4,0.0,2022-06-06,04:12:36.64,37.78,https://www.speedtest.net/result/c/8f448a98-b8ed-4ae2-a423-5b80ac63ef2e
JSC Zap-Sib TransTeleCom - Barnaul,1833,iPrimus,385.96,3.65,34.35,45.0,13.52,18.5,0.4,2022-06-06,04:13:15.10,36.09,https://www.speedtest.net/result/c/4ec44bb6-42a9-4dd7-9b5c-f2dd5351cf1c
Net Turbo Telecom - Campinas,1846,iPrimus,343.14,0.45,52.83,70.6,12.27,20.7,0.0,2022-06-06,04:14:10.70,37.48,https://www.speedtest.net/result/c/8906824f-640f-4430-af51-008f8383c875
U Mobile - Kuala Lumpur,1848,iPrimus,107.22,0.45,108.09,177.9,17.78,32.1,0.0,2022-06-06,04:14:46.22,33.14,https://www.speedtest.net/result/c/6721989a-8ca9-4204-b8d4-df9f8c643e0d
Entel - Santiago,1858,iPrimus,395.48,1.86,66.84,88.8,11.01,19.0,0.0,2022-06-06,04:15:38.08,37.68,https://www.speedtest.net/result/c/192caa4f-ef10-4bee-8b2c-c99dc0db79fe
A1 BG - Sofia,1864,iPrimus,297.02,0.37,82.30,116.8,12.64,22.5,0.0,2022-06-06,04:16:22.51,36.35,https://www.speedtest.net/result/c/6a1e6cb4-3d38-46ec-b02e-d897fac90526
Openserve - Randburg,1879,iPrimus,311.09,0.80,87.59,114.4,12.84,22.3,0.0,2022-06-06,04:17:19.94,37.03,https://www.speedtest.net/result/c/fbbbec3c-87f0-4294-bb23-b03bd00f422c
Openserve - Durban,1881,iPrimus,315.57,0.22,96.57,129.4,14.11,24.6,0.0,2022-06-06,04:17:58.99,36.7,https://www.speedtest.net/result/c/88713fb4-5f96-4da7-99bc-154a42632cd2
Openserve - Pretoria,1882,iPrimus,313.23,0.35,70.07,99.9,11.52,20.3,0.0,2022-06-06,04:18:37.44,37.44,https://www.speedtest.net/result/c/adf2fb67-124c-4352-9abd-b77e9f4b15ee
MTS - Magnitogorsk,1892,iPrimus,338.49,0.60,75.70,104.4,11.47,20.1,0.4,2022-06-06,04:19:28.53,37.3,https://www.speedtest.net/result/c/26ea54bf-7260-4f8e-9c47-4d8397a7a4cd
MTS - Chelyabinsk,1906,iPrimus,334.49,0.41,77.71,111.0,8.25,9.8,0.0,2022-06-06,04:20:21.97,34.32,https://www.speedtest.net/result/c/a04ae2af-3456-441e-88f4-f26a8aeef9ff
VIVACOM - Sofia,1917,iPrimus,248.16,0.46,84.35,125.9,13.41,22.1,0.0,2022-06-06,04:21:11.77,35.46,https://www.speedtest.net/result/c/1af3da0a-c40e-42fd-91e4-1ab77c6198b8
Good Line - Kemerovo,1925,iPrimus,326.48,0.67,93.73,122.3,12.85,22.4,0.0,2022-06-06,04:21:59.16,36.62,https://www.speedtest.net/result/c/7cd1063a-bcbe-4e92-b65f-153d57aa40ec
Ural WES - Ekaterinburg,1930,iPrimus,315.27,0.41,88.03,130.1,16.02,28.0,0.0,2022-06-06,04:22:41.95,36.02,https://www.speedtest.net/result/c/a02bd097-ffd8-488b-a3f9-6e8ab0332599
IX Australia - Perth,1931,iPrimus,46.53,0.27,105.84,134.2,18.16,23.8,0.0,2022-06-06,04:23:10.13,27.18,https://www.speedtest.net/result/c/85f278dd-1c70-4c3e-acb3-91854f047c0b
Ringgold Telephone Company - Ringgold; GA,1946,iPrimus,248.10,0.58,87.25,139.8,16.99,26.5,0.0,2022-06-06,04:24:07.23,36.11,https://www.speedtest.net/result/c/a4c2d145-b3a6-4f5a-b1b4-a7c58875f9e1
F.H.U. Compower - Krakow,1958,iPrimus,256.97,0.44,87.99,140.4,14.82,25.6,0.0,2022-06-06,04:25:00.00,35.9,https://www.speedtest.net/result/c/dd188137-6b31-4f00-84a7-49eb8f70a458
AP-MEDIA s.c. - Jaslo,1964,iPrimus,343.63,1.66,67.65,97.4,9.98,17.2,0.0,2022-06-06,04:25:44.64,36.93,https://www.speedtest.net/result/c/9ecabdc0-68f3-4e02-bec3-ff782fef87a8
DegNet GmbH - Deggendorf,1973,iPrimus,332.56,0.47,75.03,98.0,14.57,25.4,0.0,2022-06-06,04:26:34.28,37.56,https://www.speedtest.net/result/c/15ffe24f-8d60-4733-9d5f-a0e3e9ab78fe
ART-COM - Jaworzno,1990,iPrimus,335.40,1.29,94.51,133.3,15.23,26.1,0.0,2022-06-06,04:27:34.98,37.11,https://www.speedtest.net/result/c/0c6f99f6-57a4-4366-8332-19ea1038b197
EBOX - Montréal; QC,1993,iPrimus,234.62,1.29,100.39,147.9,14.64,24.7,0.0,2022-06-06,04:28:14.49,35.44,https://www.speedtest.net/result/c/0095db16-145b-4db5-9c95-0e77939f2158
XCIEN - Monterrey,1999,iPrimus,404.34,511.36,3.98,5.6,11.45,18.9,0.0,2022-06-06,04:29:02.05,38.67,https://www.speedtest.net/result/c/bc3a7252-a02f-4243-a258-22925b29f6fb
TELEMACH BH - Sarajevo,2014,iPrimus,317.12,0.55,74.83,103.7,12.45,21.9,0.0,2022-06-06,04:30:00.12,36.4,https://www.speedtest.net/result/c/55faf857-f611-4982-bec0-51b5ce978181
Sever-Svyaz - Noyabrsk,2017,iPrimus,391.02,1.81,64.94,86.1,11.42,19.4,0.0,2022-06-06,04:30:43.07,38.83,https://www.speedtest.net/result/c/5eb51dd5-45d1-47cc-a36b-6e91f7ea2e83
LaFibre.info - Lyon,2023,iPrimus,314.39,0.39,86.66,125.9,9.94,17.3,0.0,2022-06-06,04:31:28.69,37.48,https://www.speedtest.net/result/c/3c0f614f-6bac-4ba1-a8be-e7b8df595f60
Primo - New Plymouth,2025,iPrimus,52.88,1.05,106.75,150.3,17.88,22.1,0.0,2022-06-06,04:31:58.19,27.15,https://www.speedtest.net/result/c/6b3b5592-9389-4e16-bcf7-f0235b8d2fed
InterBlock - Stalowa Wola,2033,iPrimus,300.68,0.24,92.26,127.5,12.62,21.7,0.0,2022-06-06,04:32:46.88,37.56,https://www.speedtest.net/result/c/52186bd0-2180-414e-8698-5f7f35f1b0b9
Bloomingdale Communications - Bloomingdale; MI,2036,iPrimus,228.41,0.31,101.04,147.6,16.17,24.2,0.0,2022-06-06,04:33:25.41,34.86,https://www.speedtest.net/result/c/cc0b7347-b62a-4dc0-a377-5016b52a2ebb
Maginfo - Magnitogorsk,2037,iPrimus,348.85,1.05,91.71,127.9,13.76,23.8,0.0,2022-06-06,04:34:02.98,36.57,https://www.speedtest.net/result/c/79bc12b8-7a43-4056-9e94-641fe3f467e5
MLS; Micro Logic Systems - Noumea,2038,iPrimus,42.29,0.40,104.01,125.8,17.90,31.0,0.0,2022-06-06,04:34:33.52,29.53,https://www.speedtest.net/result/c/e36909cd-21c8-4789-a611-703f92d2718e
Irpinia Net-Com - Avellino,2039,iPrimus,305.71,0.28,78.87,110.3,11.26,12.6,0.0,2022-06-06,04:35:07.47,32.95,https://www.speedtest.net/result/c/f1922eaf-13d7-446a-84e9-84d6c1d1065c
OPTIMUS FIBER TELECOM - Contagem,2050,iPrimus,355.62,0.39,31.88,39.9,9.05,16.0,0.0,2022-06-06,04:35:58.49,36.67,https://www.speedtest.net/result/c/f396fbe6-a149-4a5f-982f-a8ae70685374
ViewQwest - Singapore,2054,iPrimus,94.23,0.44,105.95,135.7,18.19,25.8,0.0,2022-06-06,04:36:32.17,28.64,https://www.speedtest.net/result/c/8d152dff-78a0-4054-8bef-14459c4644ba
Gigalink - Nova Friburgo,2064,iPrimus,348.63,1.07,102.11,142.8,14.87,25.3,0.0,2022-06-06,04:37:24.45,37.33,https://www.speedtest.net/result/c/e628f6da-e811-4d0b-a63b-e0c3fe05160d
Utah Education Network - Salt Lake City; UT,2065,iPrimus,185.18,0.76,94.53,154.1,17.05,30.5,0.0,2022-06-06,04:37:59.99,34.53,https://www.speedtest.net/result/c/2c84a4f5-0a76-424d-a2a0-29028ae2751a
PowerNet - Volzhsky,2067,iPrimus,365.68,2.82,43.59,58.4,13.81,23.6,0.0,2022-06-06,04:38:41.05,38.7,https://www.speedtest.net/result/c/88dd4653-a32f-408d-9463-70f83cfdb012
OOO TK TOR - Kirishi,2071,iPrimus,321.29,2.67,44.61,57.8,7.40,12.6,2.9,2022-06-06,04:39:23.01,36.54,https://www.speedtest.net/result/c/5b9c9056-3bb0-4861-9f1d-eb3e86b4a310
Magyar Telekom Plc. - Budapest,2073,iPrimus,314.94,0.32,47.96,78.7,15.86,18.8,0.0,2022-06-06,04:39:58.76,33.4,https://www.speedtest.net/result/c/056818a6-1c94-441e-93f5-83ac34f0d0ae
VL-Telecom Ltd - Odintsovo,2074,iPrimus,346.57,1.77,70.31,97.1,4.42,8.0,0.8,2022-06-06,04:40:36.71,36.95,https://www.speedtest.net/result/c/6f870b14-e239-4df2-8f10-ee804a7765cf
LPNet Internet Provider - Lençóis Paulista,2079,iPrimus,354.34,0.41,75.47,110.8,14.75,25.4,0.0,2022-06-06,04:41:19.58,36.52,https://www.speedtest.net/result/c/017ea157-5aa0-483d-9380-3eef2e58c8a2
Volkhov-Online Ltd. - Volkhov,2086,iPrimus,350.72,1.05,56.94,73.5,11.70,20.4,0.0,2022-06-06,04:42:06.27,37.3,https://www.speedtest.net/result/c/be5bfd68-f1ac-478d-bc1a-bbf3c9112bc5
Vodafone TR - Ankara,2097,iPrimus,342.07,0.47,75.68,108.4,11.85,20.5,0.4,2022-06-06,04:42:58.27,36.88,https://www.speedtest.net/result/c/a1d95073-ae59-417b-9a84-2e90f9ba1e20
TVINGO telecom - Vladikavkaz,2098,iPrimus,342.95,0.94,36.01,47.0,14.39,24.1,0.0,2022-06-06,04:43:36.85,37.57,https://www.speedtest.net/result/c/35073a1b-9257-477f-baa1-98dd6121cd27
Cosmote S.A. - Thessaloniki,2105,iPrimus,354.10,0.64,64.16,97.7,10.36,18.1,0.0,2022-06-06,04:44:23.88,37.61,https://www.speedtest.net/result/c/1fa08616-ddab-44d7-a9e9-497581bd7ebd
K3 Telecom - Brzeszcze,2107,iPrimus,318.74,0.63,68.72,93.3,9.41,15.4,0.0,2022-06-06,04:45:03.65,37.41,https://www.speedtest.net/result/c/8fed3a33-b13e-45e9-b7e8-98fed7e0b0c2
FERO - Lukow,2109,iPrimus,319.48,0.57,73.19,99.9,7.94,14.0,0.0,2022-06-06,04:45:42.30,36.28,https://www.speedtest.net/result/c/21e87280-5698-406c-90a0-e550fc5076c4
MEI.net - Delton; MI,2111,iPrimus,232.41,0.94,81.98,132.0,16.48,29.0,0.0,2022-06-06,04:46:19.76,35.09,https://www.speedtest.net/result/c/86173e81-1071-452a-8688-532eed80eaac
Gatchina-Online - Gatchina,2113,iPrimus,303.45,0.75,70.60,103.2,11.39,17.8,0.0,2022-06-06,04:46:58.48,36.34,https://www.speedtest.net/result/c/39347277-2e71-4eee-a059-3acc83529584
Tritium™ — KovrovTelecom - Kovrov,2117,iPrimus,280.43,0.28,101.54,137.1,16.18,27.8,0.0,2022-06-06,04:47:40.17,35.94,https://www.speedtest.net/result/c/499988e0-8d23-4aef-9ea1-30719cee9d15
Collins Communications Inc. - Gillette; WY,2119,iPrimus,276.35,0.84,100.34,151.1,16.42,24.7,0.0,2022-06-06,04:48:18.14,35.59,https://www.speedtest.net/result/c/5fbdb792-b99d-4fe3-99ff-6261f1d7a473
NVP-CONNECT LTD - Lubny,2121,iPrimus,315.73,0.92,72.33,101.0,14.93,26.1,0.0,2022-06-06,04:48:56.82,36.32,https://www.speedtest.net/result/c/fd386057-10e6-4700-9146-f5746bc96960
Cinia Oy - Oulu,2138,iPrimus,309.51,0.23,74.37,102.0,14.09,18.2,0.0,2022-06-06,04:50:09.10,34.69,https://www.speedtest.net/result/c/4b4dd268-0058-4e3a-8c44-c3ede251583e
Latvijas Mobilais Telefons - Riga,2148,iPrimus,331.27,0.96,72.77,113.7,11.68,20.2,0.0,2022-06-06,04:51:01.58,37.82,https://www.speedtest.net/result/c/69d8841a-8c01-4e51-b05e-3c346323e4b1
SIA Stream Networks - Riga,2151,iPrimus,306.47,0.56,54.85,81.9,12.36,21.7,0.0,2022-06-06,04:51:45.50,39.83,https://www.speedtest.net/result/c/212d7223-04d1-4eba-936a-0ac39217ebcf
Vescnet - Recife,2157,iPrimus,397.35,1.09,34.12,48.6,12.56,21.3,0.0,2022-06-06,04:52:31.70,37.7,https://www.speedtest.net/result/c/29d40dde-28a8-4d69-bf10-107f01735a86
Xturbo Provedor de Internet Ltda - Araras,2158,iPrimus,343.39,1.00,74.31,105.3,9.83,17.0,0.0,2022-06-06,04:53:09.64,36.93,https://www.speedtest.net/result/c/2120079f-8428-44c8-b9fa-caaf738158e6
Internode - Brisbane,2165,iPrimus,30.84,2.72,106.76,127.8,18.34,21.1,0.0,2022-06-06,04:53:44.91,25.0,https://www.speedtest.net/result/c/80195a4a-e7d4-4d90-a01f-ffd0b26bee41
Internode - Canberra,2166,iPrimus,20.86,0.23,106.75,110.1,18.42,20.1,0.0,2022-06-06,04:54:08.80,22.89,https://www.speedtest.net/result/c/64aaa0a7-082b-44ba-9c46-5c03bd2c43dd
Internode - Melbourne,2169,iPrimus,8.22,0.48,106.29,92.7,18.19,19.7,0.0,2022-06-06,04:54:33.83,21.34,https://www.speedtest.net/result/c/1c83e071-a56c-4f62-b27c-de7e340b5d41
